"recode_name","updated_recode_name","indicator_ID_Github","indicator_ID_Github_raw","indicator_def_github","indicator_def_github_raw","indicator_chapter","indicator_R_bundle","start_position","end_position","matched_pattern"
"KRdata","KRdata","ch_diar_govh_ors","ch_diar_govh_ors","Diarrhea treatment sought from government hospital among children with diarrhea that received ORS","Diarrhea treatment sought from government hospital among children with diarrhea that received ORS","Chap10_CH","CH_DIAR",12385,12526,"set_variable_labels(ch_diar_govh_ors = ""Diarrhea treatment sought from government hospital among children with diarrhea that received ORS"")  "
"KRdata","KRdata","ch_diar_govcent","ch_diar_govcent","Diarrhea treatment sought from government health center among children with diarrhea","Diarrhea treatment sought from government health center among children with diarrhea","Chap10_CH","CH_DIAR",12805,12932,"set_variable_labels(ch_diar_govcent = ""Diarrhea treatment sought from government health center among children with diarrhea"")  "
"KRdata","KRdata","ch_diar_govcent_trt","ch_diar_govcent_trt","Diarrhea treatment sought from government health center among children with diarrhea that sought treatment","Diarrhea treatment sought from government health center among children with diarrhea that sought treatment","Chap10_CH","CH_DIAR",13177,13330,"set_variable_labels(ch_diar_govcent_trt = ""Diarrhea treatment sought from government health center among children with diarrhea that sought treatment"")  "
"KRdata","KRdata","ch_diar_govcent_ors","ch_diar_govcent_ors","Diarrhea treatment sought from government health center among children with diarrhea that received ORS","Diarrhea treatment sought from government health center among children with diarrhea that received ORS","Chap10_CH","CH_DIAR",13573,13722,"set_variable_labels(ch_diar_govcent_ors = ""Diarrhea treatment sought from government health center among children with diarrhea that received ORS"")  "
"KRdata","KRdata","ch_diar_pclinc","ch_diar_pclinc","Diarrhea treatment sought from private hospital/clinic among children with diarrhea","Diarrhea treatment sought from private hospital/clinic among children with diarrhea","Chap10_CH","CH_DIAR",14002,14127,"set_variable_labels(ch_diar_pclinc = ""Diarrhea treatment sought from private hospital/clinic among children with diarrhea"")  "
"KRdata","KRdata","ch_diar_pclinc_trt","ch_diar_pclinc_trt","Diarrhea treatment sought from private hospital/clinic among children with diarrhea that sought treatment","Diarrhea treatment sought from private hospital/clinic among children with diarrhea that sought treatment","Chap10_CH","CH_DIAR",14370,14521,"set_variable_labels(ch_diar_pclinc_trt = ""Diarrhea treatment sought from private hospital/clinic among children with diarrhea that sought treatment"")  "
"KRdata","KRdata","ch_diar_pclinc_ors","ch_diar_pclinc_ors","Diarrhea treatment sought from private hospital/clinic among children with diarrhea that received ORS","Diarrhea treatment sought from private hospital/clinic among children with diarrhea that received ORS","Chap10_CH","CH_DIAR",14762,14909,"set_variable_labels(ch_diar_pclinc_ors = ""Diarrhea treatment sought from private hospital/clinic among children with diarrhea that received ORS"")  "
"KRdata","KRdata","ch_diar_pdoc","ch_diar_pdoc","Diarrhea treatment sought from private doctor among children with diarrhea","Diarrhea treatment sought from private doctor among children with diarrhea","Chap10_CH","CH_DIAR",15176,15290,"set_variable_labels(ch_diar_pdoc = ""Diarrhea treatment sought from private doctor among children with diarrhea"")  "
"KRdata","KRdata","ch_diar_pdoc_trt","ch_diar_pdoc_trt","Diarrhea treatment sought from private doctor among children with diarrhea that sought treatment","Diarrhea treatment sought from private doctor among children with diarrhea that sought treatment","Chap10_CH","CH_DIAR",15529,15669,"set_variable_labels(ch_diar_pdoc_trt = ""Diarrhea treatment sought from private doctor among children with diarrhea that sought treatment"")  "
"KRdata","KRdata","ch_diar_pdoc_ors","ch_diar_pdoc_ors","Diarrhea treatment sought from private doctor among children with diarrhea that received ORS","Diarrhea treatment sought from private doctor among children with diarrhea that received ORS","Chap10_CH","CH_DIAR",15906,16042,"set_variable_labels(ch_diar_pdoc_ors = ""Diarrhea treatment sought from private doctor among children with diarrhea that received ORS"")  "
"KRdata","KRdata","ch_diar_pharm","ch_diar_pharm","Diarrhea treatment sought from pharmacy among children with diarrhea","Diarrhea treatment sought from pharmacy among children with diarrhea","Chap10_CH","CH_DIAR",16305,16414,"set_variable_labels(ch_diar_pharm = ""Diarrhea treatment sought from pharmacy among children with diarrhea"")  "
"KRdata","KRdata","ch_diar_pharm_trt","ch_diar_pharm_trt","Diarrhea treatment sought from pharmacy among children with diarrhea that sought treatment","Diarrhea treatment sought from pharmacy among children with diarrhea that sought treatment","Chap10_CH","CH_DIAR",16655,16790,"set_variable_labels(ch_diar_pharm_trt = ""Diarrhea treatment sought from pharmacy among children with diarrhea that sought treatment"")  "
"KRdata","KRdata","ch_diar_pharm_ors","ch_diar_pharm_ors","Diarrhea treatment sought from pharmacy among children with diarrhea that received ORS","Diarrhea treatment sought from pharmacy among children with diarrhea that received ORS","Chap10_CH","CH_DIAR",17029,17159,"set_variable_labels(ch_diar_pharm_ors = ""Diarrhea treatment sought from pharmacy among children with diarrhea that received ORS"") "
"h31c_included","h31c_included","ch_ari","ch_ari","ARI symptoms in the 2 weeks before the survey","ARI symptoms in the 2 weeks before the survey","Chap10_CH","CH_ARI_FV",3537,3615,"set_variable_labels(ch_ari = ""ARI symptoms in the 2 weeks before the survey"") "
"KRdata","KRdata","ch_ari_care","ch_ari_care","Advice or treatment sought for ARI symptoms","Advice or treatment sought for ARI symptoms","Chap10_CH","CH_ARI_FV",5089,5171,"set_variable_labels(ch_ari_care = ""Advice or treatment sought for ARI symptoms"")  "
"h46b_included","h46b_included","ch_ari_care_day","ch_ari_care_day","Advice or treatment sought for ARI symptoms on the same or next day","Advice or treatment sought for ARI symptoms on the same or next day","Chap10_CH","CH_ARI_FV",5726,5835,"set_variable_labels(ch_ari_care_day = ""Advice or treatment sought for ARI symptoms on the same or next day"") "
"KRdata","KRdata","ch_ari_govh","ch_ari_govh","ARI treatment sought from government hospital among children with ARI","ARI treatment sought from government hospital among children with ARI","Chap10_CH","CH_ARI_FV",6526,6634,"set_variable_labels(ch_ari_govh = ""ARI treatment sought from government hospital among children with ARI"")  "
"KRdata","KRdata","ch_ari_govh_trt","ch_ari_govh_trt","ARI treatment sought from government hospital among children with ARI that sought treatment","ARI treatment sought from government hospital among children with ARI that sought treatment","Chap10_CH","CH_ARI_FV",6869,7003,"set_variable_labels(ch_ari_govh_trt = ""ARI treatment sought from government hospital among children with ARI that sought treatment"")  "
"KRdata","KRdata","ch_ari_govcent","ch_ari_govcent","ARI treatment sought from government health center among children with ARI","ARI treatment sought from government health center among children with ARI","Chap10_CH","CH_ARI_FV",7273,7389,"set_variable_labels(ch_ari_govcent = ""ARI treatment sought from government health center among children with ARI"")  "
"KRdata","KRdata","ch_ari_govcent_trt","ch_ari_govcent_trt","ARI treatment sought from government health center among children with ARI that sought treatment","ARI treatment sought from government health center among children with ARI that sought treatment","Chap10_CH","CH_ARI_FV",7630,7772,"set_variable_labels(ch_ari_govcent_trt = ""ARI treatment sought from government health center among children with ARI that sought treatment"")  "
"KRdata","KRdata","ch_ari_pclinc","ch_ari_pclinc","ARI treatment sought from private hospital/clinic among children with ARI","ARI treatment sought from private hospital/clinic among children with ARI","Chap10_CH","CH_ARI_FV",8042,8156,"set_variable_labels(ch_ari_pclinc = ""ARI treatment sought from private hospital/clinic among children with ARI"")  "
"KRdata","KRdata","ch_ari_pclinc_trt","ch_ari_pclinc_trt","ARI treatment sought from private hospital/clinic among children with ARI that sought treatment","ARI treatment sought from private hospital/clinic among children with ARI that sought treatment","Chap10_CH","CH_ARI_FV",8395,8535,"set_variable_labels(ch_ari_pclinc_trt = ""ARI treatment sought from private hospital/clinic among children with ARI that sought treatment"")  "
"KRdata","KRdata","ch_ari_pdoc","ch_ari_pdoc","ARI treatment sought from private doctor  among children with ARI","ARI treatment sought from private doctor  among children with ARI","Chap10_CH","CH_ARI_FV",8792,8896,"set_variable_labels(ch_ari_pdoc = ""ARI treatment sought from private doctor  among children with ARI"")  "
"KRdata","KRdata","ch_ari_pdoc_trt","ch_ari_pdoc_trt","ARI treatment sought from private doctor among children with ARI that sought treatment","ARI treatment sought from private doctor among children with ARI that sought treatment","Chap10_CH","CH_ARI_FV",9131,9260,"set_variable_labels(ch_ari_pdoc_trt = ""ARI treatment sought from private doctor among children with ARI that sought treatment"")  "
"KRdata","KRdata","ch_ari_pharm","ch_ari_pharm","ARI treatment sought from a pharmacy among children with ARI","ARI treatment sought from a pharmacy among children with ARI","Chap10_CH","CH_ARI_FV",9513,9613,"set_variable_labels(ch_ari_pharm = ""ARI treatment sought from a pharmacy among children with ARI"")  "
"KRdata","KRdata","ch_ari_pharm_trt","ch_ari_pharm_trt","ARI treatment sought from a pharmacy among children with ARI that sought treatment","ARI treatment sought from a pharmacy among children with ARI that sought treatment","Chap10_CH","CH_ARI_FV",9850,9976,"set_variable_labels(ch_ari_pharm_trt = ""ARI treatment sought from a pharmacy among children with ARI that sought treatment"")  "
"KRdata","KRdata","ch_fever","ch_fever","Fever symptoms in the 2 weeks before the survey","Fever symptoms in the 2 weeks before the survey","Chap10_CH","CH_ARI_FV",10201,10284,"set_variable_labels(ch_fever = ""Fever symptoms in the 2 weeks before the survey"")  "
"KRdata","KRdata","ch_fev_care","ch_fev_care","Advice or treatment sought for fever symptoms","Advice or treatment sought for fever symptoms","Chap10_CH","CH_ARI_FV",11415,11499,"set_variable_labels(ch_fev_care = ""Advice or treatment sought for fever symptoms"")  "
"h46b_included","h46b_included","ch_fev_care_day","ch_fev_care_day","Advice or treatment sought for fever symptoms on the same or next day","Advice or treatment sought for fever symptoms on the same or next day","Chap10_CH","CH_ARI_FV",11806,11917,"set_variable_labels(ch_fev_care_day = ""Advice or treatment sought for fever symptoms on the same or next day"") "
"KRdata","KRdata","ch_fev_antib","ch_fev_antib","Antibiotics taken for fever symptoms","Antibiotics taken for fever symptoms","Chap10_CH","CH_ARI_FV",12302,12377,"set_variable_labels(ch_fev_antib = ""Antibiotics taken for fever symptoms"") "
"MRdata","MRdata","we_empl_male","we_empl","Employment status in the last 12 months among those currently in a union male men","Employment status in the last 12 months among those currently in a union","Chap15_WE","WE_ASSETS_M",2252,2359,"set_variable_labels(we_empl = ""Employment status in the last 12 months among those currently in a union"")  "
"MRdata","MRdata","we_empl_earn_male","we_empl_earn","Type of earnings among those employed in the past 12 months and currently in a union male men","Type of earnings among those employed in the past 12 months and currently in a union","Chap15_WE","WE_ASSETS_M",2509,2633,"set_variable_labels(we_empl_earn = ""Type of earnings among those employed in the past 12 months and currently in a union"")  "
"MRdata","MRdata","we_earn_mn_decide","we_earn_mn_decide","Who decides on husbands cash earnings for employment in the last 12 months among men currently in a union","Who decides on husbands cash earnings for employment in the last 12 months among men currently in a union","Chap15_WE","WE_ASSETS_M",2937,3088,"set_variable_labels(we_earn_mn_decide = ""Who decides on husband's cash earnings for employment in the last 12 months among men currently in a union"")  "
"MRdata","MRdata","we_own_house_male","we_own_house","Ownership of housing male men","Ownership of housing","Chap15_WE","WE_ASSETS_M",3194,3253,"set_variable_labels(we_own_house = ""Ownership of housing"") "
"MRdata","MRdata","we_own_land_male","we_own_land","Ownership of land male men","Ownership of land","Chap15_WE","WE_ASSETS_M",3325,3381,"set_variable_labels(we_own_land = ""Ownership of land"")  "
"MRdata","MRdata","we_house_deed_male","we_house_deed","Title or deed possession for owned house male men","Title or deed possession for owned house","Chap15_WE","WE_ASSETS_M",3873,3954,"set_variable_labels(we_house_deed = ""Title or deed possession for owned house"")  "
"MRdata","MRdata","we_land_deed_male","we_land_deed","Title or deed possession for owned land male men","Title or deed possession for owned land","Chap15_WE","WE_ASSETS_M",4443,4522,"set_variable_labels(we_land_deed = ""Title or deed possession for owned land"")  "
"MRdata","MRdata","we_bank_male","we_bank","Use an account in a bank or other financial institution male men","Use an account in a bank or other financial institution","Chap15_WE","WE_ASSETS_M",4738,4828,"set_variable_labels(we_bank = ""Use an account in a bank or other financial institution"")  "
"MRdata","MRdata","we_mobile_male","we_mobile","Own a mobile phone male men","Own a mobile phone","Chap15_WE","WE_ASSETS_M",5050,5105,"set_variable_labels(we_mobile = ""Own a mobile phone"")  "
"MRdata","MRdata","we_mobile_finance_male","we_mobile_finance","Use mobile phone for financial transactions male men","Use mobile phone for financial transactions","Chap15_WE","WE_ASSETS_M",5373,5460,"set_variable_labels(we_mobile_finance = ""Use mobile phone for financial transactions"") "
"MRdata","MRdata","we_decide_health_male","we_decide_health","Decides on own health care male men","Decides on own health care","Chap15_WE","WE_EMPW_M",3376,3446,"set_variable_labels(we_decide_health = ""Decides on own health care"")  "
"MRdata","MRdata","we_decide_hhpurch_male","we_decide_hhpurch","Decides on large household purchases male men","Decides on large household purchases","Chap15_WE","WE_EMPW_M",3580,3661,"set_variable_labels(we_decide_hhpurch = ""Decides on large household purchases"")  "
"MRdata","MRdata","we_decide_visits_male","we_decide_visits","Decides on visits to family or relatives male men","Decides on visits to family or relatives","Chap15_WE","WE_EMPW_M",3781,3865,"set_variable_labels(we_decide_visits = ""Decides on visits to family or relatives"")  "
